date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,month,supplier_lead_days,lag_7,lag_14,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,day,quarter,is_weekend,product_category_Beauty,product_category_Electronics,product_category_Home,product_category_Sports,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2022-03-21,P034,28,2396.96,151,52,0,0.0,3,2,41.0,63.0,21.428571428571427,32.5,5.255382728122388,15.626568886752272,21,1,0,False,False,False,True,False,False,False,False,False,False
2022-03-21,P015,18,12394.63,147,52,0,0.0,3,8,23.0,36.0,20.714285714285715,32.03333333333333,5.345224838248444,15.84947150937334,21,1,0,False,True,False,False,False,False,False,False,False,False
2022-03-21,P030,10,23366.98,205,64,0,0.0,3,10,23.0,31.0,18.857142857142858,31.966666666666665,6.542898731412815,15.940586527809293,21,1,0,False,True,False,False,False,False,False,False,False,False
2022-03-21,P044,10,2018.75,82,36,0,0.0,3,12,17.0,40.0,17.857142857142858,31.333333333333332,7.358183005529069,16.432376228219326,21,1,0,False,False,False,True,False,False,False,False,False,False
2022-03-21,P018,29,3062.35,36,20,0,0.0,3,4,27.0,24.0,18.142857142857142,31.633333333333333,7.798046153333761,16.29995416395785,21,1,0,False,False,False,False,False,False,False,False,False,False
2022-03-22,P046,18,972.42,93,56,0,0.0,3,2,14.0,22.0,18.714285714285715,30.366666666666667,7.5875838427939755,15.810261472097558,22,1,0,False,False,True,False,True,False,False,False,False,False
2022-03-22,P008,39,1991.16,82,20,0,0.0,3,10,18.0,18.0,21.714285714285715,30.666666666666668,10.750415274370942,15.888259237852203,22,1,0,True,False,False,False,True,False,False,False,False,False
2022-03-22,P017,18,19023.58,64,59,0,0.0,3,7,28.0,41.0,20.285714285714285,29.8,10.435744434622833,15.844938275850673,22,1,0,False,True,False,False,True,False,False,False,False,False
2022-03-22,P010,16,2023.94,146,43,0,0.0,3,12,18.0,23.0,20.0,29.1,10.535653752852719,15.97918905197073,22,1,0,False,False,True,False,True,False,False,False,False,False
2022-03-22,P035,21,1798.73,113,76,0,0.0,3,5,10.0,23.0,21.571428571428573,29.0,9.57178393085882,16.021537228755996,22,1,0,False,False,False,True,True,False,False,False,False,False
2022-03-22,P044,24,2069.76,58,36,0,0.0,3,12,10.0,17.0,23.571428571428573,28.766666666666666,8.100558475750116,16.04236489001445,22,1,0,False,False,False,True,True,False,False,False,False,False
2022-03-22,P036,27,952.42,67,22,0,0.0,3,8,29.0,27.0,23.285714285714285,28.7,7.910210399946895,16.04551715245276,22,1,0,True,False,False,False,True,False,False,False,False,False
2022-03-23,P034,20,2477.31,131,52,0,0.0,3,2,18.0,14.0,23.571428571428573,27.8,7.721337165222553,15.737940100937296,23,1,0,False,False,False,True,False,True,False,False,False,False
2022-03-23,P047,19,16981.39,42,21,0,0.0,3,6,39.0,18.0,20.714285714285715,27.233333333333334,3.7289089429431557,15.738560888803503,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-23,P003,12,4775.96,95,79,0,0.0,3,10,18.0,28.0,19.857142857142858,24.733333333333334,4.94734175858006,11.227838964649106,23,1,0,False,False,True,False,False,True,False,False,False,False
2022-03-23,P024,12,2778.16,60,58,0,0.0,3,2,16.0,18.0,19.285714285714285,23.933333333333334,5.648430038936615,11.252381612530911,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-23,P029,26,1333.59,72,41,0,0.0,3,13,21.0,10.0,20.0,22.7,6.191391873668867,8.518337218349487,23,1,0,False,False,False,False,False,True,False,False,False,False
2022-03-23,P041,18,18380.78,87,68,0,0.0,3,2,24.0,10.0,19.142857142857142,22.1,5.956189257922389,8.176290365314328,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-23,P028,32,1109.09,105,51,0,0.0,3,8,27.0,29.0,19.857142857142858,22.133333333333333,7.221001117771461,8.215768410484408,23,1,0,False,False,False,False,False,True,False,False,False,False
2022-03-23,P023,14,2557.09,65,32,0,0.0,3,4,20.0,18.0,19.0,21.266666666666666,7.549834435270722,7.615471246013046,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-23,P001,25,23599.38,151,45,0,0.0,3,13,19.0,39.0,19.857142857142858,21.3,7.883074092183626,7.630022370826397,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-23,P030,20,23608.07,185,64,0,0.0,3,10,12.0,18.0,21.0,21.233333333333334,7.094598884597552,7.632432311426461,23,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-24,P018,26,3141.36,71,20,0,0.0,3,4,12.0,16.0,23.0,21.5,6.0277137733416595,7.655288908712915,24,1,0,False,False,False,False,False,False,True,False,False,False
2022-03-24,P006,26,9963.26,122,79,0,0.0,3,13,26.0,21.0,23.0,21.0,6.0277137733416595,6.777243870686634,24,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-24,P031,26,734.74,138,47,0,0.0,3,13,18.0,24.0,24.142857142857142,21.1,5.669467095138353,6.829701866568396,24,1,0,False,False,False,False,False,False,True,False,False,False
2022-03-24,P023,22,2608.92,43,32,0,0.0,3,4,32.0,27.0,22.714285714285715,21.066666666666666,4.4986770542121235,6.822545451426655,24,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-24,P021,24,2757.15,64,58,0,0.0,3,12,14.0,20.0,24.142857142857142,21.3,2.3401261667247435,6.7983263660485775,24,1,0,False,False,False,False,False,False,True,False,False,False
2022-03-24,P037,23,5949.69,100,46,0,0.0,3,10,25.0,19.0,23.857142857142858,21.166666666666668,2.3401261667247466,6.721470145700355,24,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-25,P027,13,11373.74,221,62,0,0.0,3,14,20.0,12.0,22.857142857142858,21.133333333333333,4.634241089562552,6.760602571253372,25,1,0,False,True,False,False,False,False,False,True,False,False
2022-03-25,P038,13,13518.36,106,52,0,0.0,3,4,26.0,12.0,21.0,20.966666666666665,5.656854249492338,6.900691286377474,25,1,0,False,True,False,False,False,False,False,True,False,False
2022-03-25,P008,38,1976.17,44,20,0,0.0,3,10,26.0,26.0,22.714285714285715,21.3,8.518886580500295,7.470170565379547,25,1,0,True,False,False,False,False,False,False,True,False,False
2022-03-25,P011,18,6477.6,57,27,0,0.0,3,4,26.0,18.0,21.571428571428573,21.3,8.541216596737286,7.470170565379547,25,1,0,False,True,False,False,False,False,False,True,False,False
2022-03-25,P012,26,4720.15,91,78,0,0.0,3,6,22.0,32.0,22.142857142857142,21.833333333333332,8.706866474772843,7.201931413999644,25,1,0,False,False,False,True,False,False,False,True,False,False
2022-03-25,P024,16,2784.09,228,58,0,0.0,3,2,24.0,14.0,21.0,22.033333333333335,8.944271909999133,6.940552165917131,25,1,0,False,True,False,False,False,False,False,True,False,False
2022-03-25,P042,29,1210.15,81,31,0,0.0,3,8,23.0,25.0,21.857142857142858,22.033333333333335,9.44154950963329,6.940552165917131,25,1,0,False,False,False,False,False,False,False,True,False,False
2022-03-25,P010,23,2055.01,123,43,0,0.0,3,12,13.0,20.0,23.285714285714285,22.2,8.596787882968924,6.9002748570944,25,1,0,False,False,True,False,False,False,False,True,False,False
2022-03-25,P035,30,1787.28,83,76,0,0.0,3,5,13.0,26.0,25.714285714285715,21.9,7.54352450150201,6.315552778383902,25,1,0,False,False,False,True,False,False,False,True,False,False
2022-03-25,P006,9,9959.39,113,79,0,0.0,3,13,38.0,26.0,21.571428571428573,21.6,7.6345081233641885,6.708717951421496,25,1,0,False,True,False,False,False,False,False,True,False,False
2022-03-26,P023,16,2570.18,109,32,0,0.0,3,4,18.0,26.0,21.285714285714285,21.6,7.825477316949731,6.708717951421496,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-26,P010,20,2101.11,103,43,0,0.0,3,12,26.0,22.0,20.428571428571427,21.566666666666666,7.546680127869506,6.714283967438613,26,1,1,False,False,True,False,False,False,False,False,True,False
2022-03-26,P018,26,3112.53,45,20,0,0.0,3,4,16.0,24.0,21.857142857142858,21.633333333333333,7.515064236331581,6.7491165875723755,26,1,1,False,False,False,False,False,False,False,False,True,False
2022-03-26,P006,15,9916.81,98,79,0,0.0,3,13,29.0,23.0,19.857142857142858,21.233333333333334,7.151423434733587,6.775632472492865,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-26,P028,36,1105.92,69,51,0,0.0,3,8,23.0,13.0,21.714285714285715,21.766666666666666,9.42893217203101,7.28571267587483,26,1,1,False,False,False,False,False,False,False,False,True,False
2022-03-26,P027,26,11363.52,195,62,0,0.0,3,14,30.0,13.0,21.142857142857142,22.0,8.952254305081858,7.306114586072987,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-26,P011,23,6735.17,34,27,0,0.0,3,4,9.0,38.0,23.142857142857142,22.366666666666667,7.174690967295379,7.058784369961306,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-26,P021,39,2864.58,227,58,0,0.0,3,12,16.0,18.0,26.428571428571427,23.266666666666666,8.50210058078082,7.404254756945354,26,1,1,False,False,False,False,False,False,False,False,True,False
2022-03-26,P050,22,19546.71,108,78,0,0.0,3,2,20.0,26.0,26.714285714285715,23.133333333333333,8.280786712108206,7.389336834288684,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-26,P001,18,24478.3,133,45,0,0.0,3,13,26.0,16.0,25.571428571428573,23.133333333333333,8.922950611711741,7.389336834288684,26,1,1,False,True,False,False,False,False,False,False,True,False
2022-03-27,P035,23,1749.77,361,76,0,0.0,3,5,15.0,29.0,26.714285714285715,22.833333333333332,7.782764841072087,7.197141833722151,27,1,1,False,False,False,True,False,False,False,False,False,True
2022-03-27,P031,45,721.88,93,47,0,0.0,3,13,36.0,23.0,28.0,23.866666666666667,9.999999999999961,8.058978002003872,27,1,1,False,False,False,False,False,False,False,False,False,True
2022-03-27,P009,44,3393.27,61,43,0,0.0,3,2,26.0,30.0,30.571428571428573,24.5,11.588171308956102,8.858076384937082,27,1,1,False,False,False,False,False,False,False,False,False,True
2022-03-27,P010,32,2026.95,71,43,0,0.0,3,12,23.0,9.0,31.857142857142858,24.9,11.09697513482193,8.918597384698197,27,1,1,False,False,True,False,False,False,False,False,False,True
2022-03-27,P020,20,19658.43,119,45,0,0.0,3,8,39.0,16.0,29.142857142857142,24.7,11.378760498234842,8.96025707759283,27,1,1,False,True,False,False,False,False,False,False,False,True
2022-03-27,P004,30,3373.2,163,40,0,0.0,3,14,22.0,20.0,30.285714285714285,24.833333333333332,10.934872133291165,9.009892392228718,27,1,1,False,False,False,False,False,False,False,False,False,True
2022-03-28,P032,12,6875.72,141,39,0,0.0,3,12,18.0,26.0,29.428571428571427,24.366666666666667,12.21825332384762,9.30510921329057,28,1,0,False,True,False,False,False,False,False,False,False,False
2022-03-28,P035,16,1715.69,345,76,0,0.0,3,5,23.0,15.0,28.428571428571427,24.166666666666668,13.08761682987829,9.421484374348486,28,1,0,False,False,False,True,False,False,False,False,False,False
2022-03-28,P007,22,14164.01,96,60,0,0.0,3,14,45.0,36.0,25.142857142857142,24.1,10.94575368850967,9.429776755319986,28,1,0,False,True,False,False,False,False,False,False,False,False
2022-03-28,P021,26,2815.13,201,58,0,0.0,3,12,44.0,26.0,22.571428571428573,24.2,7.276838664721122,9.433615608465113,28,1,0,False,False,False,False,False,False,False,False,False,False
2022-03-28,P049,31,1159.56,54,23,0,0.0,3,8,32.0,23.0,22.428571428571427,24.8,7.067699834626558,9.267667191500484,28,1,0,False,False,False,False,False,False,False,False,False,False
2022-03-28,P017,31,19228.9,193,59,0,0.0,3,7,20.0,39.0,24.0,25.4,7.637626158259686,9.057669640163825,28,1,0,False,True,False,False,False,False,False,False,False,False
2022-03-28,P034,30,2524.06,101,52,0,0.0,3,2,30.0,22.0,24.0,25.133333333333333,7.637626158259686,8.787661151054232,28,1,0,False,False,False,True,False,False,False,False,False,False
2022-03-29,P022,20,13851.97,44,34,0,0.0,3,11,12.0,18.0,25.142857142857142,25.2,5.95618925792236,8.739131180678324,29,1,0,False,True,False,False,True,False,False,False,False,False
2022-03-29,P004,30,3333.84,133,40,0,0.0,3,14,16.0,23.0,27.142857142857142,25.333333333333332,4.561745697594615,8.78216583660374,29,1,0,False,False,False,False,True,False,False,False,False,False
2022-03-29,P040,26,1398.0,145,51,0,0.0,3,9,22.0,45.0,27.714285714285715,25.666666666666668,4.029651999626568,8.603661343041564,29,1,0,False,False,False,False,True,False,False,False,False,False
2022-03-29,P012,21,4784.66,285,78,0,0.0,3,6,26.0,44.0,27.0,25.4,4.760952285695147,8.620744827409693,29,1,0,False,False,False,True,True,False,False,False,False,False
2022-03-29,P010,17,2108.05,54,43,0,0.0,3,12,31.0,32.0,25.0,25.2,5.656854249492311,8.747019196708491,29,1,0,False,False,True,False,True,False,False,False,False,False
2022-03-29,P015,17,12511.35,123,52,0,0.0,3,8,31.0,20.0,23.0,24.766666666666666,5.656854249492317,8.822711028083042,29,1,0,False,True,False,False,True,False,False,False,False,False
2022-03-29,P032,21,7095.47,120,39,0,0.0,3,12,30.0,30.0,21.714285714285715,25.166666666666668,4.7509397566616105,8.342179213070716,29,1,0,False,True,False,False,True,False,False,False,False,False
2022-03-29,P029,36,1294.14,164,41,0,0.0,3,13,20.0,12.0,24.0,25.833333333333332,7.071067811865422,8.383412741563122,29,1,0,False,False,False,False,True,False,False,False,False,False
2022-03-29,P008,31,2050.09,55,20,0,0.0,3,10,30.0,16.0,24.142857142857142,26.2,7.221001117771441,8.360003299784898,29,1,0,True,False,False,False,True,False,False,False,False,False
2022-03-29,P019,19,776.11,116,33,0,0.0,3,4,26.0,22.0,23.142857142857142,25.966666666666665,7.4033454471288245,8.462832872619291,29,1,0,False,False,False,False,True,False,False,False,False,False
2022-03-30,P024,15,2687.22,213,58,0,0.0,3,2,21.0,26.0,22.285714285714285,25.966666666666665,8.014867137894086,8.462832872619291,30,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-30,P040,28,1428.7,117,51,0,0.0,3,9,17.0,31.0,23.857142857142858,25.7,7.883074092183607,8.259372941047703,30,1,0,False,False,False,False,False,True,False,False,False,False
2022-03-30,P047,18,16909.52,24,21,0,0.0,3,6,17.0,31.0,24.0,25.433333333333334,7.745966692414785,8.377652264880956,30,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-30,P016,16,9279.45,77,43,0,0.0,3,6,21.0,30.0,23.285714285714285,25.2,8.280786712108208,8.543600145622248,30,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-30,P049,16,1128.59,30,23,0,0.0,3,8,36.0,20.0,20.428571428571427,24.433333333333334,6.399404734221797,8.290764838613871,30,1,0,False,False,False,False,False,True,False,False,False,False
2022-03-30,P012,14,4769.66,271,78,0,0.0,3,6,31.0,30.0,18.0,24.166666666666668,4.725815626252554,8.497802285188897,30,1,0,False,False,False,True,False,True,False,False,False,False
2022-03-30,P032,19,6828.01,101,39,0,0.0,3,12,19.0,26.0,18.0,24.2,4.725815626252554,8.474708824211787,30,1,0,False,True,False,False,False,True,False,False,False,False
2022-03-30,P036,36,991.62,31,22,0,0.0,3,8,15.0,21.0,21.0,24.633333333333333,8.020806277010603,8.739459990156195,30,1,0,True,False,False,False,False,True,False,False,False,False
2022-03-30,P034,36,2471.93,85,52,0,0.0,3,2,28.0,17.0,22.142857142857142,24.333333333333332,9.599107101332729,8.150876125251575,30,1,0,False,False,False,True,False,True,False,False,False,False
2022-03-30,P046,16,965.31,77,56,0,0.0,3,2,18.0,17.0,21.857142857142858,23.4,9.771191865693241,7.388714600542954,30,1,0,False,False,True,False,False,True,False,False,False,False
2022-03-31,P017,18,19257.8,175,59,0,0.0,3,7,16.0,21.0,22.142857142857142,22.933333333333334,9.599107101332729,7.267942522182459,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P001,18,24628.2,115,45,0,0.0,3,13,16.0,36.0,22.428571428571427,22.866666666666667,9.413769044280134,7.304855887711316,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P045,14,15786.25,52,21,0,0.0,3,13,14.0,31.0,22.428571428571427,22.333333333333332,9.413769044280134,7.350033231608409,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P013,36,2335.41,181,77,0,0.0,3,10,19.0,19.0,24.857142857142858,23.133333333333333,10.510765456244833,7.491297633246582,31,1,0,True,False,False,False,False,False,True,False,False,False
2022-03-31,P033,16,9291.29,182,74,0,0.0,3,13,36.0,15.0,22.0,23.133333333333333,9.660917830792922,7.491297633246582,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P039,15,2565.45,106,43,0,0.0,3,12,36.0,28.0,19.0,22.9,7.6376261582596925,7.635443667528483,31,1,0,False,False,True,False,False,False,True,False,False,False
2022-03-31,P047,14,16924.97,68,21,0,0.0,3,6,16.0,18.0,18.714285714285715,22.5,7.804150299985341,7.780390912969702,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P024,17,2660.19,196,58,0,0.0,3,2,18.0,16.0,18.571428571428573,22.033333333333335,7.828519290754394,7.6720870394066,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P034,37,2388.17,232,52,0,0.0,3,2,18.0,16.0,21.285714285714285,22.233333333333334,10.451702982676771,7.9856912266764315,31,1,0,False,False,False,True,False,False,True,False,False,False
2022-03-31,P014,12,23250.83,109,28,0,0.0,3,9,14.0,14.0,21.0,21.633333333333333,10.708252269472641,8.057908230891696,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-03-31,P016,22,9125.17,55,43,0,0.0,3,6,36.0,19.0,19.0,21.7,8.524474568362912,8.052200384645406,31,1,0,False,True,False,False,False,False,True,False,False,False
2022-04-01,P025,26,1365.32,74,51,0,0.0,4,5,16.0,36.0,20.428571428571427,21.566666666666666,8.772250620700499,7.942393165501389,1,2,0,False,False,False,False,False,False,False,True,False,False
2022-04-01,P043,16,13184.8,92,68,0,0.0,4,6,15.0,36.0,20.571428571428573,21.233333333333334,8.67673407946294,7.959740653084666,1,2,0,False,True,False,False,False,False,False,True,False,False
2022-04-01,P036,58,973.81,27,22,0,0.0,4,8,14.0,16.0,26.857142857142858,22.466666666666665,15.983622570499765,10.411311267023544,1,2,0,True,False,False,False,False,False,False,True,False,False
2022-04-01,P035,28,1761.91,-317,76,0,0.0,4,5,17.0,18.0,28.428571428571427,22.833333333333332,15.382426584224174,10.405844953457796,1,2,0,False,False,False,True,False,False,False,True,False,False
2022-04-01,P017,23,18803.12,152,59,0,0.0,4,7,37.0,18.0,26.428571428571427,23.033333333333335,14.987296207756978,10.347357928087478,1,2,0,False,True,False,False,False,False,False,True,False,False
2022-04-01,P006,13,10205.51,85,79,0,0.0,4,13,12.0,14.0,26.571428571428573,22.766666666666666,14.830791649550607,10.50347506807856,1,2,0,False,True,False,False,False,False,False,True,False,False
2022-04-01,P046,28,974.1,255,56,0,0.0,4,2,22.0,36.0,27.428571428571427,22.5,14.695318334502998,10.254519609118406,1,2,0,False,False,True,False,False,False,False,True,False,False
2022-04-01,P047,18,16378.22,50,21,0,0.0,4,6,26.0,16.0,26.285714285714285,22.066666666666666,15.129598867939658,10.157155905663497,1,2,0,False,True,False,False,False,False,False,True,False,False
2022-04-01,P009,23,3459.53,171,43,0,0.0,4,2,16.0,15.0,27.285714285714285,22.2,14.556948921554987,10.141753912109776,1,2,0,False,False,False,False,False,False,False,True,False,False
2022-04-01,P031,27,714.62,66,47,0,0.0,4,13,58.0,14.0,22.857142857142858,22.6,5.639993245521045,10.084470820233392,1,2,0,False,False,False,False,False,False,False,True,False,False
2022-04-02,P012,32,4865.04,239,78,0,0.0,4,6,28.0,17.0,23.428571428571427,22.733333333333334,6.39940473422178,10.184279072663212,2,2,1,False,False,False,True,False,False,False,False,True,False
2022-04-02,P025,33,1369.74,188,51,0,0.0,4,5,23.0,37.0,24.857142857142858,23.233333333333334,7.33549751615546,10.311303918794552,2,2,1,False,False,False,False,False,False,False,False,True,False
2022-04-02,P023,14,2616.86,95,32,0,0.0,4,4,13.0,12.0,25.0,23.166666666666668,7.0710678118654124,10.366003231164195,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P041,14,18076.16,-73,68,0,0.0,4,2,28.0,22.0,23.0,23.1,7.999999999999949,10.419974187538386,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P016,26,9143.72,161,43,0,0.0,4,6,18.0,26.0,24.142857142857142,23.5,7.733661733585389,10.288091542468294,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P028,26,1111.0,168,51,0,0.0,4,8,23.0,16.0,24.571428571428573,23.733333333333334,7.742892285985908,10.261858853367528,2,2,1,False,False,False,False,False,False,False,False,True,False
2022-04-02,P038,20,13089.16,86,52,0,0.0,4,4,27.0,58.0,23.571428571428573,23.2,7.82851929075438,10.015160921116687,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P024,20,2801.11,169,58,0,0.0,4,2,32.0,28.0,21.857142857142858,22.666666666666668,6.938505396903311,9.732042112432605,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P014,25,4863.62,84,28,0,0.0,4,9,33.0,23.0,20.714285714285715,22.966666666666665,5.250850271282533,9.657883445335159,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P045,17,15841.74,35,21,0,0.0,4,13,14.0,13.0,21.142857142857142,22.933333333333334,4.705619740571523,9.677322703756676,2,2,1,False,True,False,False,False,False,False,False,True,False
2022-04-02,P013,51,2352.3,130,77,0,0.0,4,10,14.0,28.0,26.428571428571427,24.033333333333335,11.385036127261376,10.896007916009781,2,2,1,True,False,False,False,False,False,False,False,True,False
2022-04-03,P005,20,8336.66,77,72,0,0.0,4,9,26.0,18.0,25.571428571428573,24.233333333333334,11.645559137243978,10.759705589272262,3,2,1,False,True,False,False,False,False,False,False,False,True
2022-04-03,P049,31,1121.94,66,23,0,0.0,4,8,26.0,23.0,26.285714285714285,24.066666666666666,11.828134337449884,10.608823046727771,3,2,1,False,False,False,False,False,False,False,False,False,True
2022-04-03,P034,31,2389.96,201,52,0,0.0,4,2,20.0,27.0,27.857142857142858,24.566666666666666,11.582005747833843,10.568930828166838,3,2,1,False,False,False,True,False,False,False,False,False,True
2022-04-03,P019,30,750.38,86,33,0,0.0,4,4,20.0,32.0,29.285714285714285,25.066666666666666,11.056133828698629,10.45493888678635,3,2,1,False,False,False,False,False,False,False,False,False,True
2022-04-03,P003,22,4963.57,297,79,0,0.0,4,10,25.0,33.0,28.857142857142858,25.333333333333332,11.305287427107848,10.263202878893797,3,2,1,False,False,True,False,False,False,False,False,False,True
2022-04-03,P028,36,1105.32,132,51,0,0.0,4,8,17.0,14.0,31.571428571428573,25.966666666666665,10.212037714663667,10.31732166973494,3,2,1,False,False,False,False,False,False,False,False,False,True
2022-04-03,P001,28,24030.11,87,45,0,0.0,4,13,51.0,14.0,28.285714285714285,25.666666666666668,5.559205150447401,10.114289425101163,3,2,1,False,True,False,False,False,False,False,False,False,True
2022-04-03,P006,23,9923.31,372,79,0,0.0,4,13,20.0,26.0,28.714285714285715,26.033333333333335,4.889249625940661,9.79614045510233,3,2,1,False,True,False,False,False,False,False,False,False,True
2022-04-03,P014,27,23572.85,57,28,0,0.0,4,9,31.0,26.0,28.142857142857142,26.2,4.810702354423536,9.767645394450224,3,2,1,False,True,False,False,False,False,False,False,False,True
2022-04-03,P025,36,1337.21,152,51,0,0.0,4,5,31.0,20.0,28.857142857142858,26.533333333333335,5.6103645582252,9.929869024844953,3,2,1,False,False,False,False,False,False,False,False,False,True
2022-04-03,P036,44,956.56,43,22,0,0.0,4,8,30.0,20.0,30.857142857142858,27.466666666666665,8.050436249640306,10.217406828488873,3,2,1,True,False,False,False,False,False,False,False,False,True
2022-04-04,P013,33,2389.47,97,77,0,0.0,4,10,22.0,25.0,32.42857142857143,26.633333333333333,7.0440789049418235,8.519686465549357,4,2,0,True,False,False,False,False,False,False,False,False,False
2022-04-04,P001,33,24933.28,69,45,0,0.0,4,13,36.0,17.0,32.0,26.8,6.879922480183345,8.595909211503708,4,2,0,False,True,False,False,False,False,False,False,False,False
2022-04-04,P027,18,11160.63,177,62,0,0.0,4,14,28.0,51.0,30.571428571428573,26.633333333333333,8.657504314314826,8.71970947528264,4,2,0,False,True,False,False,False,False,False,False,False,False
2022-04-04,P031,29,737.92,184,47,0,0.0,4,13,23.0,20.0,31.428571428571427,27.166666666666668,8.059303999253272,8.33804464522394,4,2,0,False,False,False,False,False,False,False,False,False,False
2022-04-04,P044,25,2054.93,165,36,0,0.0,4,12,27.0,31.0,31.142857142857142,27.066666666666666,8.27503416767504,8.345691985248687,4,2,0,False,False,False,True,False,False,False,False,False,False
2022-04-04,P037,21,5899.54,79,46,0,0.0,4,10,36.0,31.0,29.0,27.166666666666668,8.736894948054045,8.250740127023676,4,2,0,False,True,False,False,False,False,False,False,False,False
2022-04-04,P017,14,18279.89,138,59,0,0.0,4,7,44.0,30.0,24.714285714285715,26.866666666666667,7.4097747539828145,8.565098921800635,4,2,0,False,True,False,False,False,False,False,False,False,False
2022-04-05,P046,17,962.51,238,56,0,0.0,4,2,33.0,22.0,22.428571428571427,26.533333333333335,6.8764608837478,8.752273924562418,5,2,0,False,False,True,False,True,False,False,False,False,False
2022-04-05,P030,20,23126.71,165,64,0,0.0,4,10,33.0,36.0,20.571428571428573,26.133333333333333,5.061526214398875,8.768019213000208,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P023,24,2584.59,71,32,0,0.0,4,4,18.0,28.0,21.428571428571427,25.833333333333332,5.061526214398871,8.678484427250162,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P037,9,5829.93,70,46,0,0.0,4,10,29.0,23.0,18.571428571428573,25.666666666666668,5.682051943243196,8.957113656612373,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P045,11,15751.27,24,21,0,0.0,4,13,25.0,27.0,16.571428571428573,25.566666666666666,5.5032457955023135,9.107341992091884,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P014,20,22685.52,37,28,0,0.0,4,9,21.0,36.0,16.428571428571427,25.366666666666667,5.380741673076358,9.163207288722251,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P043,15,13823.1,77,68,0,0.0,4,6,14.0,44.0,16.571428571428573,25.0,5.318431562567472,9.355065012030169,5,2,0,False,True,False,False,True,False,False,False,False,False
2022-04-05,P048,26,1886.54,194,51,0,0.0,4,7,17.0,33.0,17.857142857142858,25.2,6.414269805898148,9.308505565453007,5,2,0,False,False,False,False,True,False,False,False,False,False
2022-04-06,P048,25,1947.68,169,51,0,0.0,4,7,20.0,33.0,18.571428571428573,25.366666666666667,6.948792289722997,9.256808615669176,6,2,0,False,False,False,False,False,True,False,False,False,False
2022-04-06,P009,26,3464.18,145,43,0,0.0,4,2,24.0,18.0,18.857142857142858,25.4,7.2440451735332205,9.257243203251093,6,2,0,False,False,False,False,False,True,False,False,False,False
2022-04-06,P016,15,9259.74,146,43,0,0.0,4,6,9.0,29.0,19.714285714285715,25.333333333333332,6.156684327197663,9.326762876106965,6,2,0,False,True,False,False,False,True,False,False,False,False
2022-04-06,P012,27,4773.25,212,78,0,0.0,4,6,11.0,25.0,22.0,24.533333333333335,5.291502622129117,7.98158800781132,6,2,0,False,False,False,True,False,True,False,False,False,False
2022-04-06,P043,11,13788.68,301,68,0,0.0,4,6,20.0,21.0,20.714285714285715,24.233333333333334,6.750661343263188,8.319828137040199,6,2,0,False,True,False,False,False,True,False,False,False,False
2022-04-06,P010,28,2082.47,196,43,0,0.0,4,12,15.0,14.0,22.571428571428573,24.133333333333333,6.704653678780153,8.25345625964576,6,2,0,False,False,True,False,False,True,False,False,False,False
